GEOID,violent_per_1000,property_per_1000,crime_low_60
06037181000,12.750559990810405,57.03291022916547,False
06037181500,7.019889687447769,32.843055323416344,False
06037181600,5.350081414282391,20.702488950918816,True
06037183101,23.12849162011173,125.3631284916201,False
06037406103,0.0,0.0,True
06037920339,0.0,0.0,True
06037482521,0.0,0.0,True
06037183220,17.611874169251216,36.22064687638458,False
06037183300,18.621365566808233,29.728846782097357,False
06037183510,11.740041928721174,22.22222222222222,False
06037183520,12.282776817396053,23.7467018469657,False
06037183610,35.0385423966363,44.4989488437281,False
06037192300,9.181331293037491,66.5646518745218,False
06037195400,20.970873786407765,111.14563106796116,False
06037183820,15.80135440180587,17.21218961625282,False
06037185202,15.006050826946348,33.158531665994346,False
06037185310,17.634854771784234,15.560165975103734,False
06037405101,0.0,0.0,True
06037185320,40.8532176428055,90.38322487346348,False
06037481603,0.0,0.0,True
06037481001,0.0,0.0,True
06037404600,0.0,0.0,True
06037800406,0.0,0.0,True
06037800410,0.0,0.0,True
06037800504,0.0,0.0,True
06037800506,0.0,0.0,True
06037186401,39.53630262355095,57.10799267846248,False
06037197200,13.40033500837521,33.78001116694584,False
06037197300,16.618306515431282,41.941440253231335,False
06037197410,9.875259875259875,51.45530145530146,False
06037197420,25.571273122959738,125.68008705114256,False
06037197500,29.835390946502056,74.07407407407408,False
06037197600,13.715330691862235,70.86254190795489,False
06037197700,29.931407191852006,65.2670962377884,False
06037199110,19.284516489659026,32.69983230855227,False
06037187102,23.788738542121344,67.21955477957223,False
06037187200,9.588068181818182,45.09943181818181,False
06037187300,14.22309687807496,79.16629394400213,False
06037670702,0.0,0.0,True
06037670201,0.0,0.0,True
06037236400,10.992297913706722,36.79054811934494,False
06037237500,75.91687041564794,72.61613691931541,False
06037213201,32.124604526648824,79.8247748844001,False
06037213202,22.674104732769482,58.30484074140724,False
06037502303,0.0,0.0,True
06037533204,0.0,0.0,True
06037703003,0.16457293323824676,0.0,True
06037930400,0.7989347536617842,2.396804260985353,True
06037242202,57.57466714645556,42.461317020510975,False
06037128302,21.986970684039086,26.20669233047083,False
06037134306,19.045064377682404,36.212446351931334,False
06037119320,9.51496867022511,13.22812717567881,False
06037920326,0.0,0.0,True
06037294520,31.258800337932975,30.13235708251197,False
06037573202,0.0,0.0,True
06037599100,0.0,0.0,True
06037460001,0.0,0.0,True
06037554511,0.0,0.0,True
06037408503,0.0,0.0,True
06037243001,49.749779216956135,23.25581395348837,False
06037242201,28.778189161898347,25.74890609222484,False
06037533504,0.0,0.0,True
06037403328,0.0,0.0,True
06037131021,40.154126951936725,43.196106266477386,False
06037113238,23.884632717440287,35.82694907616044,False
06037113428,17.789887010177097,38.46462056254507,False
06037113423,34.2916522341531,45.02944232767579,False
06037119801,8.779742969843491,25.5757729991093,True
06037980035,0.0,0.0,True
06037119004,26.229508196721312,36.79417122040073,False
06037134906,12.842176410949644,22.304832713754646,False
06037101222,26.98826597131682,41.46023468057366,False
06037103201,9.699022400123164,33.02286198137172,False
06037320102,0.8051529790660226,0.8051529790660226,True
06037501301,0.0,0.0,True
06037408213,0.0,0.0,True
06037213310,56.46512827123888,89.72540930772206,False
06037213320,70.72212437339114,91.45102289662647,False
06037213401,22.96360485268631,28.812824956672443,False
06037214700,34.335906308224644,99.81368112856002,False
06037214800,32.758620689655174,86.89655172413794,False
06037216100,11.593341260404282,88.28775267538646,False
06037216700,13.846153846153847,67.5,False
06037980031,96.33977900552486,308.70165745856355,False
06037408703,0.0,0.0,True
06037408722,0.0,0.0,True
06037980036,0.0,0.0,True
06037910214,0.0,0.0,True
06037910218,0.0,0.0,True
06037910216,0.0,0.0,True
06037532102,0.0,0.0,True
06037480201,0.0,0.0,True
06037430501,0.0,0.0,True
06037213402,73.72862536087054,78.83633133466577,False
06037214000,22.14800492177887,94.1290209175602,False
06037214100,24.01252827562206,75.95267095876109,False
06037214400,17.87722059815606,55.65549808859905,False
06037216800,36.981807336713395,75.45481658216522,False
06037551203,0.0,0.0,True
06037551001,0.0,0.0,True
06037550501,0.0,0.0,True
06037276605,5.357878829509548,41.626597060035714,False
06037276607,6.8059701492537314,25.432835820895523,True
06037550802,0.0,0.0,True
06037217200,55.23055746730902,172.14384033035103,False
06037218110,60.359719540697085,75.29722589167767,False
06037218210,34.55828668775858,32.61134095887077,False
06037218220,38.169242592434465,74.28912987789259,False
06037218300,40.724931775243164,70.95374711356797,False
06037650607,0.0,0.0,True
06037131023,27.225261064147187,52.585778219791145,False
06037131801,54.88208067004629,123.98060392329734,False
06037240301,59.37921727395411,44.197031039136306,False
06037500100,0.0,0.0,True
06037240302,83.22953232929453,58.77024119578757,False
06037502603,0.0,0.0,True
06037408725,0.0,0.0,True
06037218400,23.81536950650626,40.510680088386934,False
